"dgp","idx_d","d","truth_seed","row","col","A_base"
"dgp1",4,20,20270004,9,16,0
"dgp1",4,20,20270004,10,16,0
"dgp1",4,20,20270004,11,16,0
"dgp1",4,20,20270004,12,16,0
"dgp1",4,20,20270004,13,16,0.220380745162752
"dgp1",4,20,20270004,14,16,0
"dgp1",4,20,20270004,15,16,0
"dgp1",4,20,20270004,16,16,0.220380745162752
"dgp1",4,20,20270004,17,16,0.220380745162752
"dgp1",4,20,20270004,18,16,0.220380745162752
"dgp1",4,20,20270004,19,16,0.220380745162752
"dgp1",4,20,20270004,20,16,0
"dgp1",4,20,20270004,1,17,0
"dgp1",4,20,20270004,2,17,0
"dgp1",4,20,20270004,3,17,0
"dgp1",4,20,20270004,4,17,0
"dgp1",4,20,20270004,5,17,0
"dgp1",4,20,20270004,6,17,0
"dgp1",4,20,20270004,7,17,0.220380745162752
"dgp1",4,20,20270004,8,17,0
"dgp1",4,20,20270004,9,17,0
"dgp1",4,20,20270004,10,17,0
"dgp1",4,20,20270004,11,17,0
"dgp1",4,20,20270004,12,17,0.220380745162752
"dgp1",4,20,20270004,13,17,0
"dgp1",4,20,20270004,14,17,0
"dgp1",4,20,20270004,15,17,0.220380745162752
"dgp1",4,20,20270004,16,17,0
"dgp1",4,20,20270004,17,17,0.220380745162752
"dgp1",4,20,20270004,18,17,0
"dgp1",4,20,20270004,19,17,0
"dgp1",4,20,20270004,20,17,0
"dgp1",4,20,20270004,1,18,0
"dgp1",4,20,20270004,2,18,0
"dgp1",4,20,20270004,3,18,0
"dgp1",4,20,20270004,4,18,0
"dgp1",4,20,20270004,5,18,0
"dgp1",4,20,20270004,6,18,0
"dgp1",4,20,20270004,7,18,0.220380745162752
"dgp1",4,20,20270004,8,18,0
"dgp1",4,20,20270004,9,18,0
"dgp1",4,20,20270004,10,18,0
"dgp1",4,20,20270004,11,18,0
"dgp1",4,20,20270004,12,18,0
"dgp1",4,20,20270004,13,18,0
"dgp1",4,20,20270004,14,18,0
"dgp1",4,20,20270004,15,18,0.220380745162752
"dgp1",4,20,20270004,16,18,0
"dgp1",4,20,20270004,17,18,0
"dgp1",4,20,20270004,18,18,0.220380745162752
"dgp1",4,20,20270004,19,18,0
"dgp1",4,20,20270004,20,18,0
"dgp1",4,20,20270004,1,19,0
"dgp1",4,20,20270004,2,19,0
"dgp1",4,20,20270004,3,19,0.220380745162752
"dgp1",4,20,20270004,4,19,0
"dgp1",4,20,20270004,5,19,0
"dgp1",4,20,20270004,6,19,0
"dgp1",4,20,20270004,7,19,0
"dgp1",4,20,20270004,8,19,0
"dgp1",4,20,20270004,9,19,0
"dgp1",4,20,20270004,10,19,0
"dgp1",4,20,20270004,11,19,0
"dgp1",4,20,20270004,12,19,0
"dgp1",4,20,20270004,13,19,0
"dgp1",4,20,20270004,14,19,0
"dgp1",4,20,20270004,15,19,0
"dgp1",4,20,20270004,16,19,0
"dgp1",4,20,20270004,17,19,0
"dgp1",4,20,20270004,18,19,0
"dgp1",4,20,20270004,19,19,0.220380745162752
"dgp1",4,20,20270004,20,19,0
"dgp1",4,20,20270004,1,20,0
"dgp1",4,20,20270004,2,20,0
"dgp1",4,20,20270004,3,20,0
"dgp1",4,20,20270004,4,20,0
"dgp1",4,20,20270004,5,20,0
"dgp1",4,20,20270004,6,20,0
"dgp1",4,20,20270004,7,20,0.220380745162752
"dgp1",4,20,20270004,8,20,0
"dgp1",4,20,20270004,9,20,0
"dgp1",4,20,20270004,10,20,0
"dgp1",4,20,20270004,11,20,0
"dgp1",4,20,20270004,12,20,0
"dgp1",4,20,20270004,13,20,0
"dgp1",4,20,20270004,14,20,0
"dgp1",4,20,20270004,15,20,0
"dgp1",4,20,20270004,16,20,0
"dgp1",4,20,20270004,17,20,0
"dgp1",4,20,20270004,18,20,0
"dgp1",4,20,20270004,19,20,0
"dgp1",4,20,20270004,20,20,0.220380745162752
"dgp1",5,25,20270005,1,1,0.193227360896895
"dgp1",5,25,20270005,2,1,0
"dgp1",5,25,20270005,3,1,0
"dgp1",5,25,20270005,4,1,0
"dgp1",5,25,20270005,5,1,0
"dgp1",5,25,20270005,6,1,0
"dgp1",5,25,20270005,7,1,0
"dgp1",5,25,20270005,8,1,0
"dgp1",5,25,20270005,9,1,0
"dgp1",5,25,20270005,10,1,0
"dgp1",5,25,20270005,11,1,0
"dgp1",5,25,20270005,12,1,0
"dgp1",5,25,20270005,13,1,0
"dgp1",5,25,20270005,14,1,0
"dgp1",5,25,20270005,15,1,0
"dgp1",5,25,20270005,16,1,0
"dgp1",5,25,20270005,17,1,0
"dgp1",5,25,20270005,18,1,0
"dgp1",5,25,20270005,19,1,0
"dgp1",5,25,20270005,20,1,0
"dgp1",5,25,20270005,21,1,0
"dgp1",5,25,20270005,22,1,0
"dgp1",5,25,20270005,23,1,0
"dgp1",5,25,20270005,24,1,0
"dgp1",5,25,20270005,25,1,0
"dgp1",5,25,20270005,1,2,0
"dgp1",5,25,20270005,2,2,0.193227360896895
"dgp1",5,25,20270005,3,2,0
"dgp1",5,25,20270005,4,2,0.193227360896895
"dgp1",5,25,20270005,5,2,0
"dgp1",5,25,20270005,6,2,0
"dgp1",5,25,20270005,7,2,0
"dgp1",5,25,20270005,8,2,0
"dgp1",5,25,20270005,9,2,0
"dgp1",5,25,20270005,10,2,0
"dgp1",5,25,20270005,11,2,0
"dgp1",5,25,20270005,12,2,0
"dgp1",5,25,20270005,13,2,0
"dgp1",5,25,20270005,14,2,0.193227360896895
"dgp1",5,25,20270005,15,2,0.193227360896895
"dgp1",5,25,20270005,16,2,0
"dgp1",5,25,20270005,17,2,0
"dgp1",5,25,20270005,18,2,0
"dgp1",5,25,20270005,19,2,0
"dgp1",5,25,20270005,20,2,0
"dgp1",5,25,20270005,21,2,0
"dgp1",5,25,20270005,22,2,0
"dgp1",5,25,20270005,23,2,0.193227360896895
"dgp1",5,25,20270005,24,2,0
"dgp1",5,25,20270005,25,2,0
"dgp1",5,25,20270005,1,3,0
"dgp1",5,25,20270005,2,3,0
"dgp1",5,25,20270005,3,3,0.193227360896895
"dgp1",5,25,20270005,4,3,0
"dgp1",5,25,20270005,5,3,0
"dgp1",5,25,20270005,6,3,0
"dgp1",5,25,20270005,7,3,0
"dgp1",5,25,20270005,8,3,0
"dgp1",5,25,20270005,9,3,0.193227360896895
"dgp1",5,25,20270005,10,3,0
"dgp1",5,25,20270005,11,3,0
"dgp1",5,25,20270005,12,3,0
"dgp1",5,25,20270005,13,3,0
"dgp1",5,25,20270005,14,3,0
"dgp1",5,25,20270005,15,3,0
"dgp1",5,25,20270005,16,3,0.193227360896895
"dgp1",5,25,20270005,17,3,0.193227360896895
"dgp1",5,25,20270005,18,3,0
"dgp1",5,25,20270005,19,3,0.193227360896895
"dgp1",5,25,20270005,20,3,0
"dgp1",5,25,20270005,21,3,0
"dgp1",5,25,20270005,22,3,0.193227360896895
"dgp1",5,25,20270005,23,3,0.193227360896895
"dgp1",5,25,20270005,24,3,0
"dgp1",5,25,20270005,25,3,0
"dgp1",5,25,20270005,1,4,0
"dgp1",5,25,20270005,2,4,0
"dgp1",5,25,20270005,3,4,0
"dgp1",5,25,20270005,4,4,0.193227360896895
"dgp1",5,25,20270005,5,4,0
"dgp1",5,25,20270005,6,4,0
"dgp1",5,25,20270005,7,4,0
"dgp1",5,25,20270005,8,4,0
"dgp1",5,25,20270005,9,4,0
"dgp1",5,25,20270005,10,4,0
"dgp1",5,25,20270005,11,4,0
"dgp1",5,25,20270005,12,4,0
"dgp1",5,25,20270005,13,4,0.193227360896895
"dgp1",5,25,20270005,14,4,0
"dgp1",5,25,20270005,15,4,0
"dgp1",5,25,20270005,16,4,0.193227360896895
"dgp1",5,25,20270005,17,4,0
"dgp1",5,25,20270005,18,4,0
"dgp1",5,25,20270005,19,4,0
"dgp1",5,25,20270005,20,4,0
"dgp1",5,25,20270005,21,4,0
"dgp1",5,25,20270005,22,4,0
"dgp1",5,25,20270005,23,4,0.193227360896895
"dgp1",5,25,20270005,24,4,0
"dgp1",5,25,20270005,25,4,0
"dgp1",5,25,20270005,1,5,0
"dgp1",5,25,20270005,2,5,0
"dgp1",5,25,20270005,3,5,0
"dgp1",5,25,20270005,4,5,0
"dgp1",5,25,20270005,5,5,0.193227360896895
"dgp1",5,25,20270005,6,5,0
"dgp1",5,25,20270005,7,5,0
"dgp1",5,25,20270005,8,5,0
"dgp1",5,25,20270005,9,5,0
"dgp1",5,25,20270005,10,5,0
"dgp1",5,25,20270005,11,5,0
"dgp1",5,25,20270005,12,5,0.193227360896895
"dgp1",5,25,20270005,13,5,0.193227360896895
"dgp1",5,25,20270005,14,5,0
"dgp1",5,25,20270005,15,5,0
"dgp1",5,25,20270005,16,5,0
"dgp1",5,25,20270005,17,5,0.193227360896895
"dgp1",5,25,20270005,18,5,0
"dgp1",5,25,20270005,19,5,0.193227360896895
"dgp1",5,25,20270005,20,5,0
"dgp1",5,25,20270005,21,5,0
"dgp1",5,25,20270005,22,5,0
"dgp1",5,25,20270005,23,5,0.193227360896895
"dgp1",5,25,20270005,24,5,0
"dgp1",5,25,20270005,25,5,0
"dgp1",5,25,20270005,1,6,0
"dgp1",5,25,20270005,2,6,0
"dgp1",5,25,20270005,3,6,0
"dgp1",5,25,20270005,4,6,0
"dgp1",5,25,20270005,5,6,0
"dgp1",5,25,20270005,6,6,0.193227360896895
"dgp1",5,25,20270005,7,6,0
"dgp1",5,25,20270005,8,6,0
"dgp1",5,25,20270005,9,6,0
"dgp1",5,25,20270005,10,6,0.193227360896895
"dgp1",5,25,20270005,11,6,0
"dgp1",5,25,20270005,12,6,0.193227360896895
"dgp1",5,25,20270005,13,6,0
"dgp1",5,25,20270005,14,6,0
"dgp1",5,25,20270005,15,6,0
"dgp1",5,25,20270005,16,6,0
"dgp1",5,25,20270005,17,6,0
"dgp1",5,25,20270005,18,6,0.193227360896895
"dgp1",5,25,20270005,19,6,0
"dgp1",5,25,20270005,20,6,0
"dgp1",5,25,20270005,21,6,0
"dgp1",5,25,20270005,22,6,0
"dgp1",5,25,20270005,23,6,0
"dgp1",5,25,20270005,24,6,0
"dgp1",5,25,20270005,25,6,0
"dgp1",5,25,20270005,1,7,0.193227360896895
"dgp1",5,25,20270005,2,7,0
"dgp1",5,25,20270005,3,7,0
"dgp1",5,25,20270005,4,7,0
"dgp1",5,25,20270005,5,7,0
"dgp1",5,25,20270005,6,7,0
"dgp1",5,25,20270005,7,7,0.193227360896895
"dgp1",5,25,20270005,8,7,0
"dgp1",5,25,20270005,9,7,0
"dgp1",5,25,20270005,10,7,0
"dgp1",5,25,20270005,11,7,0
"dgp1",5,25,20270005,12,7,0
"dgp1",5,25,20270005,13,7,0
"dgp1",5,25,20270005,14,7,0.193227360896895
"dgp1",5,25,20270005,15,7,0
"dgp1",5,25,20270005,16,7,0
"dgp1",5,25,20270005,17,7,0
"dgp1",5,25,20270005,18,7,0
"dgp1",5,25,20270005,19,7,0
"dgp1",5,25,20270005,20,7,0
"dgp1",5,25,20270005,21,7,0
"dgp1",5,25,20270005,22,7,0
"dgp1",5,25,20270005,23,7,0
"dgp1",5,25,20270005,24,7,0
"dgp1",5,25,20270005,25,7,0
"dgp1",5,25,20270005,1,8,0
"dgp1",5,25,20270005,2,8,0
"dgp1",5,25,20270005,3,8,0
"dgp1",5,25,20270005,4,8,0
"dgp1",5,25,20270005,5,8,0
"dgp1",5,25,20270005,6,8,0
"dgp1",5,25,20270005,7,8,0
"dgp1",5,25,20270005,8,8,0.193227360896895
"dgp1",5,25,20270005,9,8,0
"dgp1",5,25,20270005,10,8,0.193227360896895
"dgp1",5,25,20270005,11,8,0
"dgp1",5,25,20270005,12,8,0
"dgp1",5,25,20270005,13,8,0
"dgp1",5,25,20270005,14,8,0
"dgp1",5,25,20270005,15,8,0
"dgp1",5,25,20270005,16,8,0
"dgp1",5,25,20270005,17,8,0
"dgp1",5,25,20270005,18,8,0
"dgp1",5,25,20270005,19,8,0
"dgp1",5,25,20270005,20,8,0
"dgp1",5,25,20270005,21,8,0
"dgp1",5,25,20270005,22,8,0
"dgp1",5,25,20270005,23,8,0
"dgp1",5,25,20270005,24,8,0
"dgp1",5,25,20270005,25,8,0
"dgp1",5,25,20270005,1,9,0
"dgp1",5,25,20270005,2,9,0
"dgp1",5,25,20270005,3,9,0
"dgp1",5,25,20270005,4,9,0
"dgp1",5,25,20270005,5,9,0
"dgp1",5,25,20270005,6,9,0
"dgp1",5,25,20270005,7,9,0
"dgp1",5,25,20270005,8,9,0
"dgp1",5,25,20270005,9,9,0.193227360896895
"dgp1",5,25,20270005,10,9,0
"dgp1",5,25,20270005,11,9,0
"dgp1",5,25,20270005,12,9,0
"dgp1",5,25,20270005,13,9,0
"dgp1",5,25,20270005,14,9,0
"dgp1",5,25,20270005,15,9,0
"dgp1",5,25,20270005,16,9,0
"dgp1",5,25,20270005,17,9,0
"dgp1",5,25,20270005,18,9,0
"dgp1",5,25,20270005,19,9,0
"dgp1",5,25,20270005,20,9,0.193227360896895
"dgp1",5,25,20270005,21,9,0
"dgp1",5,25,20270005,22,9,0
"dgp1",5,25,20270005,23,9,0
"dgp1",5,25,20270005,24,9,0
"dgp1",5,25,20270005,25,9,0
"dgp1",5,25,20270005,1,10,0
"dgp1",5,25,20270005,2,10,0
"dgp1",5,25,20270005,3,10,0
"dgp1",5,25,20270005,4,10,0
"dgp1",5,25,20270005,5,10,0
"dgp1",5,25,20270005,6,10,0
"dgp1",5,25,20270005,7,10,0
"dgp1",5,25,20270005,8,10,0
"dgp1",5,25,20270005,9,10,0
"dgp1",5,25,20270005,10,10,0.193227360896895
"dgp1",5,25,20270005,11,10,0
"dgp1",5,25,20270005,12,10,0
"dgp1",5,25,20270005,13,10,0
"dgp1",5,25,20270005,14,10,0
"dgp1",5,25,20270005,15,10,0
"dgp1",5,25,20270005,16,10,0
"dgp1",5,25,20270005,17,10,0
"dgp1",5,25,20270005,18,10,0
"dgp1",5,25,20270005,19,10,0
"dgp1",5,25,20270005,20,10,0
"dgp1",5,25,20270005,21,10,0
"dgp1",5,25,20270005,22,10,0
"dgp1",5,25,20270005,23,10,0.193227360896895
"dgp1",5,25,20270005,24,10,0
"dgp1",5,25,20270005,25,10,0
"dgp1",5,25,20270005,1,11,0
"dgp1",5,25,20270005,2,11,0
"dgp1",5,25,20270005,3,11,0
"dgp1",5,25,20270005,4,11,0
"dgp1",5,25,20270005,5,11,0
"dgp1",5,25,20270005,6,11,0
"dgp1",5,25,20270005,7,11,0
"dgp1",5,25,20270005,8,11,0
"dgp1",5,25,20270005,9,11,0.193227360896895
"dgp1",5,25,20270005,10,11,0.193227360896895
"dgp1",5,25,20270005,11,11,0.193227360896895
"dgp1",5,25,20270005,12,11,0
"dgp1",5,25,20270005,13,11,0
"dgp1",5,25,20270005,14,11,0
"dgp1",5,25,20270005,15,11,0
"dgp1",5,25,20270005,16,11,0
"dgp1",5,25,20270005,17,11,0
"dgp1",5,25,20270005,18,11,0
"dgp1",5,25,20270005,19,11,0
"dgp1",5,25,20270005,20,11,0
"dgp1",5,25,20270005,21,11,0
"dgp1",5,25,20270005,22,11,0.193227360896895
"dgp1",5,25,20270005,23,11,0.193227360896895
"dgp1",5,25,20270005,24,11,0
"dgp1",5,25,20270005,25,11,0
"dgp1",5,25,20270005,1,12,0.193227360896895
"dgp1",5,25,20270005,2,12,0
"dgp1",5,25,20270005,3,12,0.193227360896895
"dgp1",5,25,20270005,4,12,0.193227360896895
"dgp1",5,25,20270005,5,12,0
"dgp1",5,25,20270005,6,12,0
"dgp1",5,25,20270005,7,12,0
"dgp1",5,25,20270005,8,12,0
"dgp1",5,25,20270005,9,12,0
"dgp1",5,25,20270005,10,12,0.193227360896895
"dgp1",5,25,20270005,11,12,0
"dgp1",5,25,20270005,12,12,0.193227360896895
"dgp1",5,25,20270005,13,12,0.193227360896895
"dgp1",5,25,20270005,14,12,0
"dgp1",5,25,20270005,15,12,0
"dgp1",5,25,20270005,16,12,0
"dgp1",5,25,20270005,17,12,0
"dgp1",5,25,20270005,18,12,0
"dgp1",5,25,20270005,19,12,0
"dgp1",5,25,20270005,20,12,0
"dgp1",5,25,20270005,21,12,0
"dgp1",5,25,20270005,22,12,0
"dgp1",5,25,20270005,23,12,0
"dgp1",5,25,20270005,24,12,0
"dgp1",5,25,20270005,25,12,0
"dgp1",5,25,20270005,1,13,0
"dgp1",5,25,20270005,2,13,0
"dgp1",5,25,20270005,3,13,0
"dgp1",5,25,20270005,4,13,0
"dgp1",5,25,20270005,5,13,0
"dgp1",5,25,20270005,6,13,0
"dgp1",5,25,20270005,7,13,0
"dgp1",5,25,20270005,8,13,0
"dgp1",5,25,20270005,9,13,0
"dgp1",5,25,20270005,10,13,0
"dgp1",5,25,20270005,11,13,0.193227360896895
"dgp1",5,25,20270005,12,13,0
"dgp1",5,25,20270005,13,13,0.193227360896895
"dgp1",5,25,20270005,14,13,0.193227360896895
"dgp1",5,25,20270005,15,13,0
"dgp1",5,25,20270005,16,13,0
"dgp1",5,25,20270005,17,13,0
"dgp1",5,25,20270005,18,13,0
"dgp1",5,25,20270005,19,13,0
"dgp1",5,25,20270005,20,13,0
"dgp1",5,25,20270005,21,13,0.193227360896895
"dgp1",5,25,20270005,22,13,0
"dgp1",5,25,20270005,23,13,0
"dgp1",5,25,20270005,24,13,0
"dgp1",5,25,20270005,25,13,0
"dgp1",5,25,20270005,1,14,0
"dgp1",5,25,20270005,2,14,0
"dgp1",5,25,20270005,3,14,0
"dgp1",5,25,20270005,4,14,0
"dgp1",5,25,20270005,5,14,0
"dgp1",5,25,20270005,6,14,0
"dgp1",5,25,20270005,7,14,0
"dgp1",5,25,20270005,8,14,0
"dgp1",5,25,20270005,9,14,0
"dgp1",5,25,20270005,10,14,0
"dgp1",5,25,20270005,11,14,0
"dgp1",5,25,20270005,12,14,0.193227360896895
"dgp1",5,25,20270005,13,14,0
"dgp1",5,25,20270005,14,14,0.193227360896895
"dgp1",5,25,20270005,15,14,0
"dgp1",5,25,20270005,16,14,0
"dgp1",5,25,20270005,17,14,0
"dgp1",5,25,20270005,18,14,0
"dgp1",5,25,20270005,19,14,0
"dgp1",5,25,20270005,20,14,0.193227360896895
"dgp1",5,25,20270005,21,14,0
"dgp1",5,25,20270005,22,14,0
"dgp1",5,25,20270005,23,14,0
"dgp1",5,25,20270005,24,14,0
"dgp1",5,25,20270005,25,14,0
"dgp1",5,25,20270005,1,15,0
"dgp1",5,25,20270005,2,15,0
"dgp1",5,25,20270005,3,15,0
"dgp1",5,25,20270005,4,15,0
"dgp1",5,25,20270005,5,15,0
"dgp1",5,25,20270005,6,15,0
"dgp1",5,25,20270005,7,15,0
"dgp1",5,25,20270005,8,15,0
"dgp1",5,25,20270005,9,15,0
"dgp1",5,25,20270005,10,15,0
"dgp1",5,25,20270005,11,15,0
"dgp1",5,25,20270005,12,15,0
"dgp1",5,25,20270005,13,15,0
"dgp1",5,25,20270005,14,15,0
"dgp1",5,25,20270005,15,15,0.193227360896895
"dgp1",5,25,20270005,16,15,0.193227360896895
"dgp1",5,25,20270005,17,15,0
"dgp1",5,25,20270005,18,15,0
"dgp1",5,25,20270005,19,15,0
"dgp1",5,25,20270005,20,15,0
"dgp1",5,25,20270005,21,15,0
"dgp1",5,25,20270005,22,15,0
"dgp1",5,25,20270005,23,15,0
"dgp1",5,25,20270005,24,15,0
"dgp1",5,25,20270005,25,15,0.193227360896895
"dgp1",5,25,20270005,1,16,0
"dgp1",5,25,20270005,2,16,0
"dgp1",5,25,20270005,3,16,0
"dgp1",5,25,20270005,4,16,0
"dgp1",5,25,20270005,5,16,0
"dgp1",5,25,20270005,6,16,0
"dgp1",5,25,20270005,7,16,0
"dgp1",5,25,20270005,8,16,0.193227360896895
"dgp1",5,25,20270005,9,16,0
"dgp1",5,25,20270005,10,16,0.193227360896895
"dgp1",5,25,20270005,11,16,0
"dgp1",5,25,20270005,12,16,0
"dgp1",5,25,20270005,13,16,0
"dgp1",5,25,20270005,14,16,0
"dgp1",5,25,20270005,15,16,0
"dgp1",5,25,20270005,16,16,0.193227360896895
"dgp1",5,25,20270005,17,16,0
"dgp1",5,25,20270005,18,16,0
"dgp1",5,25,20270005,19,16,0
"dgp1",5,25,20270005,20,16,0
"dgp1",5,25,20270005,21,16,0
"dgp1",5,25,20270005,22,16,0
"dgp1",5,25,20270005,23,16,0.193227360896895
"dgp1",5,25,20270005,24,16,0
"dgp1",5,25,20270005,25,16,0
"dgp1",5,25,20270005,1,17,0
"dgp1",5,25,20270005,2,17,0
"dgp1",5,25,20270005,3,17,0
"dgp1",5,25,20270005,4,17,0
"dgp1",5,25,20270005,5,17,0
"dgp1",5,25,20270005,6,17,0
"dgp1",5,25,20270005,7,17,0
"dgp1",5,25,20270005,8,17,0
"dgp1",5,25,20270005,9,17,0
"dgp1",5,25,20270005,10,17,0
"dgp1",5,25,20270005,11,17,0
"dgp1",5,25,20270005,12,17,0.193227360896895
"dgp1",5,25,20270005,13,17,0
"dgp1",5,25,20270005,14,17,0
"dgp1",5,25,20270005,15,17,0.193227360896895
"dgp1",5,25,20270005,16,17,0
"dgp1",5,25,20270005,17,17,0.193227360896895
"dgp1",5,25,20270005,18,17,0
"dgp1",5,25,20270005,19,17,0
"dgp1",5,25,20270005,20,17,0
"dgp1",5,25,20270005,21,17,0
"dgp1",5,25,20270005,22,17,0
"dgp1",5,25,20270005,23,17,0
"dgp1",5,25,20270005,24,17,0
"dgp1",5,25,20270005,25,17,0
"dgp1",5,25,20270005,1,18,0
"dgp1",5,25,20270005,2,18,0
"dgp1",5,25,20270005,3,18,0
"dgp1",5,25,20270005,4,18,0
"dgp1",5,25,20270005,5,18,0
"dgp1",5,25,20270005,6,18,0
"dgp1",5,25,20270005,7,18,0
"dgp1",5,25,20270005,8,18,0
"dgp1",5,25,20270005,9,18,0
"dgp1",5,25,20270005,10,18,0
"dgp1",5,25,20270005,11,18,0
"dgp1",5,25,20270005,12,18,0
"dgp1",5,25,20270005,13,18,0
"dgp1",5,25,20270005,14,18,0
"dgp1",5,25,20270005,15,18,0
"dgp1",5,25,20270005,16,18,0
"dgp1",5,25,20270005,17,18,0
"dgp1",5,25,20270005,18,18,0.193227360896895
"dgp1",5,25,20270005,19,18,0
"dgp1",5,25,20270005,20,18,0
"dgp1",5,25,20270005,21,18,0
"dgp1",5,25,20270005,22,18,0
"dgp1",5,25,20270005,23,18,0
"dgp1",5,25,20270005,24,18,0
"dgp1",5,25,20270005,25,18,0
"dgp1",5,25,20270005,1,19,0
"dgp1",5,25,20270005,2,19,0
"dgp1",5,25,20270005,3,19,0
"dgp1",5,25,20270005,4,19,0
"dgp1",5,25,20270005,5,19,0
"dgp1",5,25,20270005,6,19,0
"dgp1",5,25,20270005,7,19,0
"dgp1",5,25,20270005,8,19,0
"dgp1",5,25,20270005,9,19,0.193227360896895
"dgp1",5,25,20270005,10,19,0
"dgp1",5,25,20270005,11,19,0
"dgp1",5,25,20270005,12,19,0
"dgp1",5,25,20270005,13,19,0
"dgp1",5,25,20270005,14,19,0
"dgp1",5,25,20270005,15,19,0
"dgp1",5,25,20270005,16,19,0
"dgp1",5,25,20270005,17,19,0
"dgp1",5,25,20270005,18,19,0
"dgp1",5,25,20270005,19,19,0.193227360896895
"dgp1",5,25,20270005,20,19,0
"dgp1",5,25,20270005,21,19,0
"dgp1",5,25,20270005,22,19,0
"dgp1",5,25,20270005,23,19,0.193227360896895
"dgp1",5,25,20270005,24,19,0
"dgp1",5,25,20270005,25,19,0
"dgp1",5,25,20270005,1,20,0
"dgp1",5,25,20270005,2,20,0
"dgp1",5,25,20270005,3,20,0
"dgp1",5,25,20270005,4,20,0
"dgp1",5,25,20270005,5,20,0
"dgp1",5,25,20270005,6,20,0
"dgp1",5,25,20270005,7,20,0
"dgp1",5,25,20270005,8,20,0
"dgp1",5,25,20270005,9,20,0
"dgp1",5,25,20270005,10,20,0
"dgp1",5,25,20270005,11,20,0
"dgp1",5,25,20270005,12,20,0.193227360896895
"dgp1",5,25,20270005,13,20,0
"dgp1",5,25,20270005,14,20,0.193227360896895
"dgp1",5,25,20270005,15,20,0.193227360896895
"dgp1",5,25,20270005,16,20,0
"dgp1",5,25,20270005,17,20,0.193227360896895
"dgp1",5,25,20270005,18,20,0
"dgp1",5,25,20270005,19,20,0
"dgp1",5,25,20270005,20,20,0.193227360896895
"dgp1",5,25,20270005,21,20,0
"dgp1",5,25,20270005,22,20,0
"dgp1",5,25,20270005,23,20,0
"dgp1",5,25,20270005,24,20,0
"dgp1",5,25,20270005,25,20,0
"dgp1",5,25,20270005,1,21,0
"dgp1",5,25,20270005,2,21,0.193227360896895
"dgp1",5,25,20270005,3,21,0
"dgp1",5,25,20270005,4,21,0
"dgp1",5,25,20270005,5,21,0
"dgp1",5,25,20270005,6,21,0
"dgp1",5,25,20270005,7,21,0
"dgp1",5,25,20270005,8,21,0
"dgp1",5,25,20270005,9,21,0
"dgp1",5,25,20270005,10,21,0
"dgp1",5,25,20270005,11,21,0.193227360896895
"dgp1",5,25,20270005,12,21,0
"dgp1",5,25,20270005,13,21,0
"dgp1",5,25,20270005,14,21,0
"dgp1",5,25,20270005,15,21,0
"dgp1",5,25,20270005,16,21,0
"dgp1",5,25,20270005,17,21,0
"dgp1",5,25,20270005,18,21,0
"dgp1",5,25,20270005,19,21,0
"dgp1",5,25,20270005,20,21,0
"dgp1",5,25,20270005,21,21,0.193227360896895
"dgp1",5,25,20270005,22,21,0
"dgp1",5,25,20270005,23,21,0
"dgp1",5,25,20270005,24,21,0.193227360896895
"dgp1",5,25,20270005,25,21,0
"dgp1",5,25,20270005,1,22,0
"dgp1",5,25,20270005,2,22,0
"dgp1",5,25,20270005,3,22,0
"dgp1",5,25,20270005,4,22,0
"dgp1",5,25,20270005,5,22,0
"dgp1",5,25,20270005,6,22,0
"dgp1",5,25,20270005,7,22,0
"dgp1",5,25,20270005,8,22,0
"dgp1",5,25,20270005,9,22,0
"dgp1",5,25,20270005,10,22,0
"dgp1",5,25,20270005,11,22,0
"dgp1",5,25,20270005,12,22,0
"dgp1",5,25,20270005,13,22,0.193227360896895
"dgp1",5,25,20270005,14,22,0
"dgp1",5,25,20270005,15,22,0
"dgp1",5,25,20270005,16,22,0
"dgp1",5,25,20270005,17,22,0
"dgp1",5,25,20270005,18,22,0
"dgp1",5,25,20270005,19,22,0
"dgp1",5,25,20270005,20,22,0
"dgp1",5,25,20270005,21,22,0
"dgp1",5,25,20270005,22,22,0.193227360896895
"dgp1",5,25,20270005,23,22,0
"dgp1",5,25,20270005,24,22,0
"dgp1",5,25,20270005,25,22,0
"dgp1",5,25,20270005,1,23,0
"dgp1",5,25,20270005,2,23,0.193227360896895
"dgp1",5,25,20270005,3,23,0
"dgp1",5,25,20270005,4,23,0
"dgp1",5,25,20270005,5,23,0
"dgp1",5,25,20270005,6,23,0
"dgp1",5,25,20270005,7,23,0.193227360896895
"dgp1",5,25,20270005,8,23,0
"dgp1",5,25,20270005,9,23,0
"dgp1",5,25,20270005,10,23,0
"dgp1",5,25,20270005,11,23,0
"dgp1",5,25,20270005,12,23,0
"dgp1",5,25,20270005,13,23,0.193227360896895
"dgp1",5,25,20270005,14,23,0.193227360896895
"dgp1",5,25,20270005,15,23,0
"dgp1",5,25,20270005,16,23,0
"dgp1",5,25,20270005,17,23,0
"dgp1",5,25,20270005,18,23,0
"dgp1",5,25,20270005,19,23,0
"dgp1",5,25,20270005,20,23,0
"dgp1",5,25,20270005,21,23,0.193227360896895
"dgp1",5,25,20270005,22,23,0
"dgp1",5,25,20270005,23,23,0.193227360896895
"dgp1",5,25,20270005,24,23,0
"dgp1",5,25,20270005,25,23,0
"dgp1",5,25,20270005,1,24,0
